Cd_AnoExecucao;Cd_Exercicio;Cd_Dotacao_Id;Administracao;Cd_Orgao;Sigla_Orgao;Ds_Orgao;Cd_Funcao;Ds_Funcao;Cd_SubFuncao;Ds_SubFuncao;Cd_Programa;Ds_Programa;ProjetoAtividade;Ds_Projeto_Atividade;Vl_Orcado_Ano;Vl_Suplementado;Vl_Reduzido;Vl_SuplementadoLiquido;Vl_Orcado_Atualizado;Vl_ReservadoLiquido;Vl_EmpenhadoLiquido;Vl_Liquidado;Vl_Pago
2024;2024;173579;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);0;930125,62;0;930125,62;930125,62;686104,49;686104,49;686104,49;686104,49
2024;2024;174612;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);0;0;0;0;0;0;0;0;0
2024;2024;168022;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);2792883;0;0;0;2792883;2604033,13;2604033,13;2578742,69;2578742,69
2024;2024;173665;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);0;1345567,27;0;1345567,27;1345567,27;1343088,98;1343088,98;1039737,14;1039737,14
2024;2024;168023;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2340;Operação Tapa Buraco;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168024;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;300000;0;0;0;300000;234317,3;234317,3;107137,3;107137,3
2024;2024;173581;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;0;0;0;0;0;0;0;0;0
2024;2024;174610;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;0;1533432,3;0;1533432,3;1533432,3;904963,75;904963,75;566266;566266
2024;2024;168025;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;1364720;0;294394;-294394;1070326;998738;998738;935856;935856
2024;2024;173666;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;0;294394;0;294394;294394;271811;271811;67600,56;67600,56
2024;2024;168026;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2387;Ações de Fiscalização do Comércio Ilegal;1187061;0;0;0;1187061;1127706,92;1127706,92;1127706,92;1127706,92
2024;2024;173309;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2387;Ações de Fiscalização do Comércio Ilegal;0;5136268,06;0;5136268,06;5136268,06;4844685,48;4844685,48;3995585,84;3995585,84
2024;2024;182518;Direta;54;SUB-SA;Subprefeitura Santo Amaro;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2387;Ações de Fiscalização do Comércio Ilegal;0;0;0;0;0;0;0;0;0
2024;2024;168027;Direta;54;SUB-SA;Subprefeitura Santo Amaro;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;6665717;0;0;0;6665717;6270972,55;6270972,55;5728338,77;5728338,77
2024;2024;173326;Direta;54;SUB-SA;Subprefeitura Santo Amaro;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;0;9482577,01;0;9482577,01;9482577,01;9267128,33;9267128,33;7701837,71;7701837,71
2024;2024;168028;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;122;Administração Geral;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2403;Manutenção e Operação do Descomplica SP;1000;0;1000;-1000;0;0;0;0;0
2024;2024;170453;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;122;Administração Geral;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;3000;Aquisição e Construção de Prédios Administrativos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;170466;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;122;Administração Geral;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;3002;Ampliação, Reforma e Requalificação de Prédios Administrativos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168029;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;122;Administração Geral;3012;Participação, Transparência e Controle Social da Administração Pública;2803;Manutenção e Operação dos Conselhos e Espaços Participativos Municipais;1000;0;1000;-1000;0;0;0;0;0
2024;2024;170423;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2999;Manutenção de Prédios Administrativos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168030;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;10000;0;1198,56;-1198,56;8801,44;4421;4421;4421;4421
2024;2024;168031;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;262272;0;8949;-8949;253323;250998,5;250998,5;212751,85;194904,07
2024;2024;173408;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;0;0;0;0;0;0;0;0;0
2024;2024;181738;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;0;10342,5;0;10342,5;10342,5;2490;2490;2490;2490
2024;2024;170011;Direta;55;SUB-JA;Subprefeitura Jabaquara;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;15000;0;15000;-15000;0;0;0;0;0
2024;2024;180445;Direta;55;SUB-JA;Subprefeitura Jabaquara;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;130000;0;130000;130000;129998,65;129998,65;129998,65;129998,65
2024;2024;181986;Direta;55;SUB-JA;Subprefeitura Jabaquara;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;60000;0;60000;60000;60000;60000;60000;60000
2024;2024;168032;Direta;55;SUB-JA;Subprefeitura Jabaquara;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;150000;0;0;0;150000;150000;150000;150000;150000
2024;2024;174819;Direta;55;SUB-JA;Subprefeitura Jabaquara;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;27473,65;0;27473,65;27473,65;27473,64;27473,64;27473,64;27473,64
2024;2024;182656;Direta;55;SUB-JA;Subprefeitura Jabaquara;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;0;0;0;0;0;0;0;0
2024;2024;168033;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;11883956;0;0;0;11883956;11880880,66;11880880,66;11880880,66;11880880,66
2024;2024;174959;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;1493764,05;0;1493764,05;1493764,05;1408370,84;1408370,84;1408370,84;1408370,84
2024;2024;168034;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168035;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;64000;0;27971;-27971;36029;30269,69;30269,69;30269,69;30269,69
2024;2024;182723;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;4328,98;0;4328,98;4328,98;0;0;0;0
2024;2024;168036;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168037;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;968145;0;3355,32;-3355,32;964789,68;964789,68;964789,68;964789,68;964789,68
2024;2024;168038;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;2146771;0;539253,98;-539253,98;1607517,02;1589001,39;1589001,39;1492551,31;1456639,79
2024;2024;174877;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;86267;0;86267;86267;86267;86267;43133,5;43133,5
2024;2024;182528;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;335819,69;0;335819,69;335819,69;0;0;0;0
2024;2024;181737;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;248243,28;0;248243,28;248243,28;178222,11;178222,11;102710,04;102710,04
2024;2024;168039;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1116533;0;0;0;1116533;1115716,3;1115716,3;1115716,3;1115716,3
2024;2024;180630;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;118015,23;0;118015,23;118015,23;103955,89;103955,89;103955,89;103955,89
2024;2024;168040;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168041;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;25000;0;0;0;25000;22272,33;22272,33;22272,33;22272,33
2024;2024;180639;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;933,46;0;933,46;933,46;0;0;0;0
2024;2024;174892;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;0;0;0;0;0;0;0;0
2024;2024;168042;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;75000;0;75000;-75000;0;0;0;0;0
2024;2024;172883;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;6600000;0;6600000;-6600000;0;0;0;0;0
2024;2024;180295;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;9045584,66;1847945,76;7197638,9;7197638,9;258390,06;258390,06;146646,87;146646,87
2024;2024;168045;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;1000;0;1000;-1000;0;0;0;0;0
2024;2024;173433;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;5441003,8;0;5441003,8;5441003,8;5437459,86;5437459,86;5437459,86;5437459,86
2024;2024;174688;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;11671852,51;274995,83;11396856,68;11396856,68;2373087,43;2373087,43;1185394,21;774099,2
2024;2024;172884;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;3000000;0;3000000;-3000000;0;0;0;0;0
2024;2024;174735;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;20000000;0;20000000;20000000;19957623,1;19957623,1;16054375,66;16054375,66
2024;2024;168046;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;10001000;0;10001000;-10001000;0;0;0;0;0
2024;2024;172610;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;0;0;0;0;0;0;0;0
2024;2024;173155;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;6000000;0;6000000;6000000;5999464,82;5999464,82;1577415,3;1332665,61
2024;2024;172885;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9034;Construção Boulevard - Subprefeitura de Jabaquara;3000000;0;3000000;-3000000;0;0;0;0;0
2024;2024;168048;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3005;Promoção da Sustentabilidade Ambiental;2705;Manutenção e Operação de Áreas Verdes e Vegetação Arbórea;5933000;0;68770,36;-68770,36;5864229,64;5787016,34;5787016,34;5216704,48;4862820,4
2024;2024;173670;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3005;Promoção da Sustentabilidade Ambiental;2705;Manutenção e Operação de Áreas Verdes e Vegetação Arbórea;0;64558,96;24624,89;39934,07;39934,07;39934,07;39934,07;0;0
2024;2024;172886;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3005;Promoção da Sustentabilidade Ambiental;2705;Manutenção e Operação de Áreas Verdes e Vegetação Arbórea;310000;0;310000;-310000;0;0;0;0;0
2024;2024;168049;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3006;Promoção dos Direitos da Pessoa com Deficiência;1169;Reforma e Acessibilidade em Passeios Públicos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168050;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3006;Promoção dos Direitos da Pessoa com Deficiência;1169;Reforma e Acessibilidade em Passeios Públicos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168051;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1137;Pavimentação e Recapeamento de Vias;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168052;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);295380;0;112270,05;-112270,05;183109,95;176315,51;176315,51;175906,52;169581,25
2024;2024;168053;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);1400000;0;321029,2;-321029,2;1078970,8;1008970,8;1008970,8;1008970,8;1008970,8
2024;2024;173667;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);0;6794211,11;148010,09;6646201,02;6646201,02;6636764,46;6636764,46;5870067,66;5870067,66
2024;2024;168054;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2340;Operação Tapa Buraco;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168055;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;140900;0;7745,45;-7745,45;133154,55;107172,28;107172,28;107172,28;87757,55
2024;2024;168056;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;758462;0;45876,97;-45876,97;712585,03;712585,03;712585,03;663332,15;663332,15
2024;2024;173668;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;0;16460;0;16460;16460;16460;16460;16460;16460
2024;2024;168057;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2387;Ações de Fiscalização do Comércio Ilegal;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168058;Direta;55;SUB-JA;Subprefeitura Jabaquara;15;Urbanismo;543;Recuperação de Áreas Degradadas;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1193;Obras e Serviços nas Áreas de Riscos Geológicos - Preventivas;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168059;Direta;55;SUB-JA;Subprefeitura Jabaquara;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;236310;0;101527;-101527;134783;127985;127985;127985;127985
2024;2024;168060;Direta;55;SUB-JA;Subprefeitura Jabaquara;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;4511118;0;2281,76;-2281,76;4508836,24;4271510,92;4271510,92;3982095,49;3982095,49
2024;2024;173669;Direta;55;SUB-JA;Subprefeitura Jabaquara;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;0;3415768,29;5375,71;3410392,58;3410392,58;3389546,15;3389546,15;3053329,71;3053329,71
2024;2024;172887;Direta;55;SUB-JA;Subprefeitura Jabaquara;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;2800000;0;2800000;-2800000;0;0;0;0;0
2024;2024;168061;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;122;Administração Geral;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2403;Manutenção e Operação do Descomplica SP;1000;0;1000;-1000;0;0;0;0;0
2024;2024;170395;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;122;Administração Geral;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;3002;Ampliação, Reforma e Requalificação de Prédios Administrativos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168062;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;122;Administração Geral;3012;Participação, Transparência e Controle Social da Administração Pública;2803;Manutenção e Operação dos Conselhos e Espaços Participativos Municipais;1000;0;1000;-1000;0;0;0;0;0
2024;2024;170508;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2999;Manutenção de Prédios Administrativos;200000;0;200000;-200000;0;0;0;0;0
2024;2024;168063;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;5000;0;0;0;5000;3400,28;3400,28;3400,28;3400,28
2024;2024;168065;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;91200;0;28200;-28200;63000;63000;63000;45240,19;45240,19
2024;2024;175103;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;0;10707,32;1000;9707,32;9707,32;3350;3350;0;0
2024;2024;181748;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;0;12151,83;0;12151,83;12151,83;0;0;0;0
2024;2024;168064;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;10000;0;10000;-10000;0;0;0;0;0
2024;2024;182679;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;300000;0;300000;300000;299947;299947;75000;75000
2024;2024;168066;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;40000;0;0;0;40000;39500;39500;39500;39500
2024;2024;175362;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;205000;0;205000;205000;205000;205000;205000;205000
2024;2024;168067;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;10520555;0;0;0;10520555;10520332,68;10520332,68;10520332,68;10520332,68
2024;2024;174960;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;852132,74;0;852132,74;852132,74;710866,81;710866,81;710866,81;710866,81
2024;2024;168068;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168069;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;78000;0;0;0;78000;66582,19;66582,19;64644,59;64644,59
2024;2024;168070;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168071;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;3146690;0;275927,85;-275927,85;2870762,15;2582361,28;2582361,28;2252084,94;2115859,91
2024;2024;181749;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;372001,9;0;372001,9;372001,9;0;0;0;0
2024;2024;168072;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1106416;0;0;0;1106416;1106170,66;1106170,66;1106170,66;1106170,66
2024;2024;180634;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;54748,79;0;54748,79;54748,79;47458,28;47458,28;47458,28;47458,28
2024;2024;168073;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;398000;0;17591;-17591;380409;378633;378633;378633;378633
2024;2024;168074;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;100000;0;80346,46;-80346,46;19653,54;17630,6;17630,6;17630,6;17630,6
