CÓDIGO_SUBFUNÇÃO;DESCRIÇÃO_SUBFUNÇÃO;CÓDIGO_FONTE;REGIÃO;SUBPREFEITURA;TIPO_REGIONALIZAÇÃO;Vl_Liquidado;sub.NOME;NIVEL_REGIONALIZAÇÃO;Vl_Orcado_Ano;Vl_Orcado_Atualizado;Ds_Fonte
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Transferências Federais
361;Ensino Fundamental;02;;;;0,0;;Não detalhado;233506,0;66392384,94;Transferências Federais
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
361;Ensino Fundamental;04;;;;3677769295,36;;Não detalhado;3399009671,0;3736526869,8;Fundo Constitucional da Educação
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Receita Condicionada
361;Ensino Fundamental;07;;;;0,0;;Não detalhado;25153766,0;0,0;Receita Condicionada
362;Ensino Médio;00;Sul;Subprefeitura Cidade Ademar;Despesa Não-Regionalizável;262,17;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Sul;Subprefeitura Jabaquara;Despesa Não-Regionalizável;262,17;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Sul;Subprefeitura Santo Amaro;Despesa Não-Regionalizável;171396,22;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Sul;Subprefeitura Cidade Ademar;Despesa Regionalizável;28080,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Leste;Subprefeitura Cidade Tiradentes;Despesa Regionalizável;726708,18;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Leste;Subprefeitura de Guaianases;Despesa Regionalizável;90275,34;GUAIANASES;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Leste;Subprefeitura Itaim Paulista;Despesa Regionalizável;107719,15;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Sul;Subprefeitura Jabaquara;Despesa Regionalizável;183864,77;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Norte;Subprefeitura Jaçanã/Tremembé;Despesa Regionalizável;150127,82;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Oeste;Subprefeitura Lapa;Despesa Regionalizável;13414,92;LAPA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Norte;Subprefeitura Perus/Anhanguera;Despesa Regionalizável;34297,23;PERUS;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Norte;Subprefeitura Pirituba/Jaraguá;Despesa Regionalizável;1625699,44;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Norte;Subprefeitura Santana/Tucuruvi;Despesa Regionalizável;2214216,1;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Sul;Subprefeitura Santo Amaro;Despesa Regionalizável;1828273,04;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Leste;Subprefeitura São Mateus;Despesa Regionalizável;214837,04;SAO MATEUS;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Leste;Subprefeitura São Miguel Paulista;Despesa Regionalizável;1030257,69;SAO MIGUEL;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Leste;Subprefeitura Sapopemba;Despesa Regionalizável;233453,01;SAPOPEMBA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Centro;Subprefeitura Sé;Despesa Regionalizável;9469238,52;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;Norte;Subprefeitura Vila Maria/Vila Guilherme;Despesa Regionalizável;52589,79;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Tesouro Municipal
362;Ensino Médio;00;;;;92981777,23;;Não detalhado;116724415,0;114667765,47;Tesouro Municipal
363;Ensino Profissional;00;Supra-Regional;Supra Subprefeitura;Despesa Não-Regionalizável;49863378,2;;Não regionalizável;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Centro;Supra Subprefeitura Centro;Despesa Regionalizável;6945499,55;;Região;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Supra Subprefeitura Leste;Despesa Regionalizável;4026093,06;;Região;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Norte;Supra Subprefeitura Norte;Despesa Regionalizável;598295,18;;Região;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Oeste;Subprefeitura Butantã;Despesa Regionalizável;9,95;BUTANTA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Sul;Subprefeitura Campo Limpo;Despesa Regionalizável;3,6;CAMPO LIMPO;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Sul;Subprefeitura Capela do Socorro;Despesa Regionalizável;3,12;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Sul;Subprefeitura Cidade Ademar;Despesa Regionalizável;10,47;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura Cidade Tiradentes;Despesa Regionalizável;3,91;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura Ermelino Matarazzo;Despesa Regionalizável;4,58;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura de Guaianases;Despesa Regionalizável;5,8;GUAIANASES;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Sul;Subprefeitura Ipiranga;Despesa Regionalizável;3,32;IPIRANGA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura Itaim Paulista;Despesa Regionalizável;491483,01;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura Itaquera;Despesa Regionalizável;10,71;ITAQUERA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Oeste;Subprefeitura Lapa;Despesa Regionalizável;8,81;LAPA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Sul;Subprefeitura Parelheiros;Despesa Regionalizável;2,6;PARELHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura Penha;Despesa Regionalizável;6,02;PENHA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Norte;Subprefeitura Perus/Anhanguera;Despesa Regionalizável;4,51;PERUS;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura São Mateus;Despesa Regionalizável;6,1;SAO MATEUS;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura São Miguel Paulista;Despesa Regionalizável;471711,98;SAO MIGUEL;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Leste;Subprefeitura Sapopemba;Despesa Regionalizável;5,67;SAPOPEMBA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;Centro;Subprefeitura Sé;Despesa Regionalizável;7,24;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Tesouro Municipal
363;Ensino Profissional;00;;;;1313234,94;;Não detalhado;68737267,0;68333419,37;Tesouro Municipal
363;Ensino Profissional;02;Supra-Regional;Supra Subprefeitura;Despesa Não-Regionalizável;1036,8;;Não regionalizável;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Transferências Federais
